fist,0.0,0.0,0.0,-0.4336520441616597,-0.07753151091430231,-0.14891966309801086,-0.846318035166988,-0.35976688211825925,-0.23240117849342148,-1.047159643636116,-0.6812108713227856,-0.3206065501681413,-0.9233182846369478,-0.9258280235078951,-0.36543641380618236,-0.6903672266594055,-0.810147932720654,-0.01657014045767744,-0.8693967562535854,-1.0365824281451883,-0.24226678662957776,-0.7721041902333456,-0.7254127522935996,-0.3342947407518306,-0.6576341780796859,-0.6070760721720369,-0.36612268527858505,-0.4622577418724441,-0.8862760527614253,-0.02885374118924828,-0.666545811578642,-1.0995152951337535,-0.26660485840193515,-0.5575284719282009,-0.7033001909388064,-0.26813182544861297,-0.4368207329838943,-0.6176950077776147,-0.20625593675092108,-0.21004455578814263,-0.9196510919844482,-0.08876529606747359,-0.41091637200738396,-1.1125662150350948,-0.33115042211880386,-0.33778583949159957,-0.7166183908360318,-0.22877472941192614,-0.226547362169031,-0.6224733334913954,-0.0926013276911077,0.06793028569454754,-0.8989942642426064,-0.1648638431115014,-0.1482589431252722,-1.0445416494767774,-0.3033639143211148,-0.14271043913893552,-0.7536060556227181,-0.23095355019273098,-0.05881310060861331,-0.6514983590437318,-0.1363539551828653
fist,0.0,0.0,0.0,-0.4378492426281091,-0.07837541781496636,-0.14636148777114366,-0.8554362377927411,-0.36067259399003937,-0.23066483231874643,-1.0751755862229826,-0.6846070652610715,-0.3238799068173436,-0.969054859291571,-0.9524344239107883,-0.3764186424406177,-0.6852712747699728,-0.817011351853713,0.012853208793175508,-0.8516149607086152,-1.077019730865396,-0.21402796136137145,-0.774745890567795,-0.7689004843562331,-0.3165810739408649,-0.6693873676456661,-0.6237172661684572,-0.35228882858920274,-0.4556600580784357,-0.8901516682538196,0.001979640598386192,-0.6423317779982937,-1.1186047018056133,-0.22899552153681516,-0.5558359474283971,-0.7280566064963871,-0.2417805874594604,-0.44971274466029637,-0.6204599382601672,-0.18749678487270593,-0.203822901738021,-0.9202944604598464,-0.05765518820443056,-0.3973785087264038,-1.1234247910954651,-0.29418288679661814,-0.34225824913537867,-0.7262490357093497,-0.20086831461107837,-0.23897164783105887,-0.6100438501466519,-0.06936337016932599,0.07695572442493825,-0.8969938971594821,-0.13296266856497949,-0.1393765190301658,-1.0494814083278636,-0.2648357555537038,-0.14696071419074633,-0.7561343851110811,-0.1925794123271821,-0.06807631298501035,-0.6409844365143671,-0.09736903451402917
fist,0.0,0.0,0.0,-0.44500237588545277,-0.06673048222373304,-0.15335919965557696,-0.8647024020154883,-0.3413845764252827,-0.2381766742802165,-1.0846320990308376,-0.6698034589849294,-0.32868511125485983,-0.9816926460358182,-0.9446260645052259,-0.3760756023040563,-0.6903302017361465,-0.8106042935908115,0.0070426234247967946,-0.8883910516427999,-1.0350432120443136,-0.23084926427062435,-0.789893619532401,-0.7237288768416542,-0.34005843357454063,-0.6569919871748428,-0.5977698088294809,-0.3815597971310507,-0.46433981738540797,-0.8856535879857158,-0.0025012154073806303,-0.6822255178876457,-1.090578217293189,-0.24600685794617616,-0.5707287362071365,-0.6897280018566463,-0.25816907175242343,-0.43772387528565676,-0.6025615563823354,-0.20241065958250976,-0.21671435782846218,-0.918313256542119,-0.06266207013359801,-0.4323329320350914,-1.1083409465150504,-0.3140312445922581,-0.3571757974909358,-0.6978519634620908,-0.2143742204822415,-0.22802373874385828,-0.5962928156011046,-0.07528644571434785,0.06482328129468398,-0.8955917649967801,-0.13960511315274907,-0.16460450781343947,-1.041707241069994,-0.2877211969290242,-0.16600962238970382,-0.7343447906130779,-0.21636921890122376,-0.0771759447066197,-0.6171392321171201,-0.11813318386312607
fist,0.0,0.0,0.0,-0.45735329260774155,-0.06776383056685308,-0.13875010372102364,-0.8918047171670304,-0.34049431464292274,-0.2156098111906025,-1.1237907800850895,-0.6727903918010155,-0.3039911274332803,-1.0081088020948814,-0.951603477941248,-0.3494058018753151,-0.7109784924918934,-0.8030911594974373,0.04913948956167634,-0.9336119414372789,-1.0389042862180495,-0.19270979041160546,-0.8410358768734684,-0.7187842297299143,-0.3065011437545998,-0.7037336352243772,-0.6064763784254887,-0.34921544409634897,-0.4863953953017475,-0.8731427887725983,0.0322674734627048,-0.73057432687745,-1.1083657129021298,-0.22304349055524825,-0.6228401478232801,-0.696840471353707,-0.2431960207347112,-0.48028115596612436,-0.608711496569923,-0.18307583507521014,-0.2398394953180494,-0.905172070842074,-0.03685873501988551,-0.4795369066818231,-1.1235543407228952,-0.2931377071810526,-0.4044368123937868,-0.7022069783005733,-0.19786527464348672,-0.2659857917058651,-0.6008735100133329,-0.05423886150045385,0.04661315170609999,-0.8885473468133486,-0.12149247846928168,-0.20029172641090684,-1.0488560052852047,-0.2690748414078519,-0.19773813233544071,-0.7397433823581299,-0.19971040749832256,-0.09552243708931694,-0.622944362753715,-0.09862494069956806
fist,0.0,0.0,0.0,-0.4545796090705812,-0.05506849253542175,-0.11747147403116985,-0.8944245699779522,-0.32754150006356253,-0.18030264943485994,-1.1262692441921267,-0.6475741361234231,-0.2568044851710649,-1.0628389569417989,-0.9385009898388628,-0.29260397386922304,-0.7240429861452086,-0.7848862828943249,0.04551572826212498,-0.9523759848716199,-1.0119220560426436,-0.17801766445732606,-0.8504328794445176,-0.7023284422457123,-0.2778753210749272,-0.7143598389664851,-0.5895888742403238,-0.3147450278658803,-0.5151729235438209,-0.8568558098828036,0.01987410167522088,-0.7716122117413474,-1.0631460182616506,-0.21816431014641652,-0.6403104111218291,-0.6693927265185211,-0.2298002474120183,-0.4912272411331235,-0.596877475548757,-0.17203588579140452,-0.278568821242725,-0.8966031595280334,-0.05354695474134392,-0.5352081936923827,-1.0974518323812588,-0.30205726128825855,-0.43527810049065807,-0.6835682617888965,-0.20426102726294157,-0.2902825193379789,-0.5907714272025371,-0.06636853772942923,-0.0029386255992799076,-0.8881699572848624,-0.14035437663326655,-0.26443657343074345,-1.0377703061401709,-0.2956693299345498,-0.24224762359510885,-0.7264808306592824,-0.22878141499980756,-0.13032786636182764,-0.613858239460065,-0.1317279691526703
fist,0.0,0.0,0.0,-0.4627130412160429,-0.04918605873845243,-0.09971011975122274,-0.8981945205956917,-0.31827346127381795,-0.14948538360018124,-1.1200207241716527,-0.6305157560408422,-0.21742994417633324,-1.0642087105146798,-0.9084738341498907,-0.24678482879373595,-0.7274172186296468,-0.7796686098373541,0.07955125866741945,-0.9686670820702218,-0.9808568411437433,-0.13311660141767556,-0.8628774488224347,-0.6754940521277714,-0.23517957017650462,-0.7077853527912208,-0.5752645972258257,-0.27447962667763415,-0.5305461915764003,-0.8462719991764274,0.048419438386978556,-0.7917122910657874,-1.0326292585126566,-0.1793824379080445,-0.671032193660131,-0.6524031087407689,-0.19430540088298,-0.5121301062619782,-0.5796935787245244,-0.13928954151144488,-0.31138609218817764,-0.883981404301665,-0.030051424528652726,-0.56921947246598,-1.0654916686071574,-0.2680660374035564,-0.47794054991613466,-0.669135361608327,-0.17796595883716862,-0.32179318770995824,-0.5691094080259776,-0.04449720154461759,-0.05526498360270067,-0.8757930036883204,-0.12149346956326924,-0.32279827090661734,-1.0254531593479477,-0.26635732478770646,-0.30733657497444283,-0.7251206466790832,-0.20115010553937118,-0.1880648041301107,-0.6006030640407151,-0.10546302208820836
fist,0.0,0.0,0.0,-0.4600064789338018,-0.06935764115656769,-0.062485208237000524,-0.8614553905567905,-0.32818125424417816,-0.1052117216767381,-1.0729779595404938,-0.6226808955948413,-0.17726959788077565,-1.0675070419890855,-0.8972066311689985,-0.21483494029190306,-0.7009756287507785,-0.7848940638042483,0.10387374148889075,-0.9500738222824594,-0.9791150338601536,-0.12088636053585025,-0.8522611995391051,-0.676701646709078,-0.2386979104419481,-0.6856488156585313,-0.5626321676569137,-0.28436505232490594,-0.5275594340841754,-0.8477221490866277,0.055210519439089396,-0.7941734643263193,-1.0210997344433506,-0.18337929603382308,-0.6709855309718057,-0.6521580264577806,-0.2108309257321133,-0.4980650675328573,-0.5778099353618911,-0.1632227398374149,-0.3253813440252906,-0.8967108999413438,-0.03854794337861667,-0.6090767621978117,-1.0742367461546452,-0.26933860986015834,-0.506521315744402,-0.6851717564266203,-0.1865990183767923,-0.3322876570004082,-0.588182023810702,-0.06265993046823387,-0.08531465120405898,-0.9064824067248628,-0.14383749209521923,-0.38531886073582217,-1.0238899666864223,-0.27942974062942527,-0.3474360943970533,-0.7375698905920604,-0.22122194835975809,-0.19693223959170233,-0.6344060881747647,-0.13362717061319576
fist,0.0,0.0,0.0,-0.4913305827533878,-0.05507972500791347,-0.019320993624714757,-0.8840950543850995,-0.3271636313042326,-0.03449332980689374,-1.0805625115394057,-0.6248170914555901,-0.09328864055472545,-1.1248049471634176,-0.9104239066931369,-0.12511454094453092,-0.6940939836870912,-0.7707777648727834,0.16539757395263138,-0.9459715434700553,-1.0102110284739179,-0.04976243375603201,-0.8896991786822915,-0.7108340102326758,-0.16435434148282593,-0.7295317603032182,-0.5535015057653199,-0.2032945870840111,-0.5373953250023144,-0.8380691424370684,0.09405518146521114,-0.8200360487548854,-1.0599844207550522,-0.15120334590255394,-0.7241065814922054,-0.6824478041813021,-0.1977406100369956,-0.5313444167266702,-0.5696831248049639,-0.15297228049025016,-0.3417839461458206,-0.9038126222213358,-0.019255730940146053,-0.6540824686617939,-1.1033524076651826,-0.2511145072448267,-0.5599239046770266,-0.7139283926837825,-0.18452061367631442,-0.36587124535781385,-0.600036921988086,-0.0644636883367959,-0.09567283701900174,-0.9394802524786262,-0.14017707433572532,-0.42858371519137844,-1.0730644830982607,-0.2701299048779039,-0.39691229659429544,-0.7848383074109189,-0.20920104422475344,-0.22867725817525048,-0.6696134053902593,-0.11647613359817789
fist,0.0,0.0,0.0,-0.4963701898327944,-0.043244902942574444,-0.013013368806634961,-0.8771019247029995,-0.31508821367073836,-0.018465100311675187,-1.0708703310164425,-0.6086409216083066,-0.07097969507658446,-1.134938183530469,-0.8930621954706521,-0.09899644776246798,-0.7053973675076859,-0.7477339087467011,0.19079571053380778,-0.9468188693149225,-1.0081650023597466,-0.008571307929901215,-0.8940184864018903,-0.7263848595512734,-0.11449444767346104,-0.7371175661178275,-0.5554167795028316,-0.14669315324404691,-0.5580614507129227,-0.8208594254609428,0.12147930218814663,-0.8293690510408978,-1.0572169831041451,-0.1147581020543805,-0.7419612976066537,-0.6835734512307431,-0.1675396373751499,-0.5471254594012485,-0.5493613173601157,-0.1250224235155945,-0.36833061749755264,-0.8950444461116712,0.01093111428971474,-0.6734254687765322,-1.1018960980674786,-0.21739672942184274,-0.5862558531746879,-0.715404790801609,-0.1671019419339308,-0.38838166342926866,-0.5776486364572824,-0.05467942596054308,-0.12881541502203805,-0.9415085851255595,-0.10593646904430809,-0.4523821033910749,-1.0708434557459936,-0.23793674073325463,-0.42766443350417654,-0.7902774120057817,-0.18883269226869626,-0.2567895692592672,-0.6603440181429548,-0.10215879202750704
fist,0.0,0.0,0.0,-0.5100483727660916,-0.019905084777350174,-0.003333324104582976,-0.8815195648571236,-0.28667909702730343,-0.0004579505406806471,-1.0766423504277691,-0.5810870392565989,-0.04910768353686583,-1.1504223953089032,-0.8746202916601656,-0.07848298984927156,-0.7299088286244522,-0.705006500218102,0.22833711894715839,-0.9759218331178419,-0.9461450775172124,0.04213285799217964,-0.9244186928573609,-0.689002752622316,-0.06863305245305643,-0.7575876958500206,-0.5143937683612839,-0.10477316847450119,-0.5919660318524911,-0.7904291613247446,0.1574736741816755,-0.8602860711063687,-1.0276784741353069,-0.071118679354935,-0.7676734506035137,-0.6664268166823429,-0.1416158804044028,-0.560093296806893,-0.5181959701598127,-0.11017832982713892,-0.4043964183226427,-0.8804999253261448,0.04689748301162401,-0.7095821282602345,-1.0870537196419348,-0.17895563645616944,-0.6167053531067723,-0.710107213017374,-0.15053536915874802,-0.40622568927809705,-0.5555507396887915,-0.049882044898251286,-0.16706956167616982,-0.9489108850537499,-0.06862294028283787,-0.4895243818972018,-1.0809680376095763,-0.20102842743688795,-0.4723114044770156,-0.799763442530695,-0.16030759504276063,-0.3016757550176497,-0.647274998299041,-0.07808916338324068
